student_id,last_name,first_name,site_name,grade,race_ethnicity,gender,iep
4651,Maldonado,Vlad,"Summit Public School: Atlas",11,,M,FALSE
4657,Plant,Deon,"Summit Public School: Atlas",8,,F,FALSE
4676,Hubbard,Omar,"Summit Public School: Atlas",7,White,M,TRUE
4682,Sandoval,Fariha,"Summit Public School: Sierra",11,"American Indian or Alaska Native",F,FALSE
4688,Blundell,Conner,"Summit Public School: Olympus",10,White,M,TRUE
4694,Mcintosh,Caitlin,"Summit Public School: Atlas",10,White,F,FALSE
4700,Haworth,Austin,"Summit Public School: Olympus",11,White,M,FALSE
4706,Small,Eshaan,"Summit Public School: Olympus",10,White,M,FALSE
4712,Choi,Cleveland,"Summit Public School: Sierra",12,,M,FALSE
4719,Walker,Hanifa,"Summit Public School: Sierra",12,,F,FALSE
4731,Wallace,Shiloh,"Summit Public School: Atlas",11,,M,FALSE
4737,Jackson,Maia,"Summit Public School: Atlas",7,White,F,FALSE
4743,Redman,Emma-Louise,"Summit Public School: Atlas",10,Asian,F,FALSE
4749,England,Elissa,"Summit Public School: Olympus",10,Asian,F,FALSE
4756,Kline,Dante,"Summit Public School: Sierra",12,,F,FALSE
4774,Cassidy,Harlow,"Summit Public School: Olympus",12,,F,FALSE
4780,Redmond,Kayan,"Summit Public School: Olympus",12,,F,FALSE
4786,Hackett,Charli,"Summit Public School: Olympus",11,,M,TRUE
4793,Bostock,Burhan,"Summit Public School: Olympus",12,,M,TRUE
4805,Stokes,Nikola,"Summit Public School: Sierra",10,White,M,FALSE
4811,Quintero,Effie,"Summit Public School: Atlas",10,White,F,FALSE
4817,Calvert,Brook,"Summit Public School: Atlas",7,White,F,FALSE
4824,Mccabe,Murtaza,"Summit Public School: Olympus",10,"Pacific Islander",M,FALSE
4848,Southern,Lucille,"Summit Public School: Atlas",8,,F,FALSE
4855,Medina,Sabrina,"Summit Public School: Atlas",8,,F,FALSE
4861,Poole,Kallum,"Summit Public School: Atlas",8,,M,FALSE
4867,Kinney,Zahid,"Summit Public School: Atlas",11,,M,FALSE
4873,Stewart,Anne-Marie,"Summit Public School: Olympus",10,White,F,FALSE
4880,Clark,Tanya,"Summit Public School: Atlas",7,White,M,FALSE
4886,Pugh,Dafydd,"Summit Public School: Sierra",11,White,M,FALSE
4905,Waters,Moesha,"Summit Public School: Atlas",11,,F,TRUE
4911,Clemons,Atticus,"Summit Public School: Atlas",7,White,M,FALSE
4917,Fraser,Aaisha,"Summit Public School: Sierra",11,Asian,F,FALSE
4924,Wardle,Jaden,"Summit Public School: Olympus",10,,F,TRUE
4930,Garza,Malika,"Summit Public School: Sierra",12,,F,FALSE
4942,Easton,Jonathan,"Summit Public School: Atlas",8,,M,FALSE
4949,Salinas,Olivia-Grace,"Summit Public School: Atlas",8,,F,TRUE
4955,Cote,Isla-Rae,"Summit Public School: Atlas",11,,F,FALSE
4961,Millar,Bessie,"Summit Public School: Atlas",7,"American Indian or Alaska Native",F,FALSE
4968,Petersen,Joni,"Summit Public School: Olympus",10,Black,M,TRUE
4974,Mccullough,Lilith,"Summit Public School: Sierra",12,,F,TRUE
4986,Kumar,Euan,"Summit Public School: Atlas",8,,M,FALSE
4993,Wise,Jimmie,"Summit Public School: Atlas",8,,M,FALSE
4999,English,Sonia,"Summit Public School: Atlas",8,,F,TRUE
5005,Callahan,Cruz,"Summit Public School: Atlas",8,,M,TRUE
5012,Prentice,Arlo,"Summit Public School: Atlas",8,,M,FALSE
5018,Suarez,Cavan,"Summit Public School: Atlas",11,,M,FALSE
5024,Major,Ottilie,"Summit Public School: Atlas",11,,F,FALSE
5031,Greig,Caleb,"Summit Public School: Atlas",8,,M,FALSE
5037,Anthony,Atlanta,"Summit Public School: Olympus",11,,F,FALSE
5043,Welsh,Sufyaan,"Summit Public School: Atlas",8,,M,FALSE
5050,Frey,Tierney,"Summit Public School: Sierra",12,,M,FALSE
5056,Roman,Billy,"Summit Public School: Sierra",12,White,F,FALSE
5069,Wickens,Klay,"Summit Public School: Atlas",7,White,M,FALSE
5075,Hood,Tess,"Summit Public School: Olympus",11,White,F,FALSE
5088,Haley,Louisa,"Summit Public School: Sierra",12,,F,TRUE
5107,Spooner,Vivaan,"Summit Public School: Atlas",7,White,M,FALSE
5114,Cunningham,Nellie,"Summit Public School: Sierra",12,,F,FALSE
5126,Bloggs,Paul,"Summit Public School: Atlas",8,White,M,FALSE
5133,Gay,Jace,"Summit Public School: Atlas",7,Black,M,TRUE
5139,Atherton,Stefano,"Summit Public School: Atlas",7,White,M,FALSE
5146,Gould,Jordan-Lee,"Summit Public School: Atlas",7,"Middle Eastern and/or North African",M,FALSE
5152,Carrillo,Shay,"Summit Public School: Atlas",7,White,M,TRUE
5158,Emerson,Leja,"Summit Public School: Atlas",7,White,F,FALSE
5165,Clements,Lleyton,"Summit Public School: Atlas",7,Black,M,FALSE
5171,Monroe,Billy,"Summit Public School: Sierra",10,Black,M,FALSE
5178,Torres,Nabil,"Summit Public School: Sierra",12,,M,FALSE
5184,Simpson,Kit,"Summit Public School: Sierra",10,Black,F,FALSE
5191,Simon,Alys,"Summit Public School: Sierra",10,"American Indian or Alaska Native",F,FALSE
5197,Goulding,Mahir,"Summit Public School: Olympus",11,"Pacific Islander",M,FALSE
5204,Young,Elana,"Summit Public School: Atlas",11,,F,FALSE
5216,Lawson,Jacqueline,"Summit Public School: Atlas",10,White,F,FALSE
5223,Ahmad,Anniyah,"Summit Public School: Atlas",11,Black,F,FALSE
5229,Bird,Sapphire,"Summit Public School: Olympus",10,,F,FALSE
5236,Friedman,Leanne,"Summit Public School: Olympus",11,Black,F,TRUE
5242,Dudley,Georgie,"Summit Public School: Atlas",10,Black,F,FALSE
5249,Espinoza,Carmen,"Summit Public School: Sierra",10,White,F,FALSE
5255,Rawlings,Camron,"Summit Public School: Olympus",10,White,M,FALSE
5281,Taylor,Ismail,"Summit Public School: Atlas",7,Black,M,FALSE
5288,Sharma,Lleyton,"Summit Public School: Olympus",11,White,M,TRUE
5294,Cross,Robbie,"Summit Public School: Sierra",12,,M,TRUE
5307,Dunn,Elyas,"Summit Public School: Atlas",7,Asian,M,FALSE
5320,Esquivel,Suranne,"Summit Public School: Sierra",12,,F,TRUE
5327,Henderson,Suraj,"Summit Public School: Olympus",12,,M,FALSE
5333,Lancaster,Abbigail,"Summit Public School: Olympus",12,,F,TRUE
5340,Crosby,Minahil,"Summit Public School: Atlas",7,White,F,FALSE
5346,Reader,Nataniel,"Summit Public School: Sierra",12,,M,FALSE
5353,Hays,Jaime,"Summit Public School: Olympus",12,,F,FALSE
5360,Houston,Maxim,"Summit Public School: Atlas",7,"Pacific Islander",M,FALSE
5366,Merrill,Jan,"Summit Public School: Sierra",12,,M,TRUE
5373,Sampson,Vivian,"Summit Public School: Olympus",12,,M,TRUE
5379,Worthington,Lorena,"Summit Public School: Atlas",7,Black,F,TRUE
5412,Ramirez,Kenneth,"Summit Public School: Atlas",7,White,M,TRUE
5419,Galvan,Leyton,"Summit Public School: Sierra",12,,M,FALSE
5425,Roth,Louise,"Summit Public School: Olympus",11,,F,FALSE
5438,Thompson,Leilani,"Summit Public School: Sierra",10,Black,F,FALSE
5445,Trevino,Piotr,"Summit Public School: Sierra",12,,M,FALSE
5471,Bevan,Niall,"Summit Public School: Atlas",7,,M,FALSE
5478,Sanders,Javier,"Summit Public School: Atlas",8,"Middle Eastern and/or North African",M,FALSE
5485,Hoover,Safiya,"Summit Public School: Sierra",12,,F,FALSE
5491,Hogg,Jaya,"Summit Public School: Olympus",11,,M,FALSE
5498,Carver,Aqeel,"Summit Public School: Atlas",8,White,M,FALSE
5505,Wilkinson,Emilio,"Summit Public School: Sierra",12,,M,FALSE
5511,Amin,Poppy-Rose,"Summit Public School: Olympus",11,,F,FALSE
5518,Wilcox,Lilah,"Summit Public School: Sierra",12,,F,FALSE
5524,Craft,Ernest,"Summit Public School: Olympus",12,,M,TRUE
5531,Krause,Hudson,"Summit Public School: Atlas",8,,F,FALSE
5544,Holmes,Rachel,"Summit Public School: Sierra",12,,F,FALSE
5558,Hodson,Calvin,"Summit Public School: Atlas",8,White,M,FALSE
5564,Branch,Macauly,"Summit Public School: Sierra",12,,M,FALSE
5571,Alcock,Evie-Mai,"Summit Public School: Olympus",11,,F,TRUE
5584,Hogan,Ayah,"Summit Public School: Sierra",12,,F,FALSE
5591,Rosas,Emma-Louise,"Summit Public School: Olympus",12,,F,FALSE
5605,Brookes,Korban,"Summit Public School: Sierra",12,,M,TRUE
5611,Hodges,Teagan,"Summit Public School: Olympus",11,,M,TRUE
5625,Merrill,Vicky,"Summit Public School: Sierra",12,,M,TRUE
5631,Pritchard,Mamie,"Summit Public School: Olympus",12,,F,FALSE
5638,Melendez,Mihai,"Summit Public School: Atlas",8,Black,M,TRUE
5652,Cooke,Inara,"Summit Public School: Olympus",12,,F,FALSE
5672,Cardenas,Fallon,"Summit Public School: Olympus",11,,M,FALSE
5678,King,Aeryn,"Summit Public School: Atlas",8,White,F,FALSE
5685,Schroeder,Jordi,"Summit Public School: Sierra",12,,M,FALSE
5726,Herman,Rian,"Summit Public School: Sierra",12,,M,FALSE
5732,Cardenas,Anisha,"Summit Public School: Olympus",12,,F,FALSE
5746,Donnelly,Aden,"Summit Public School: Sierra",12,,M,FALSE
5753,Knapp,Katerina,"Summit Public School: Olympus",12,,M,FALSE
5760,Dale,Stevie,"Summit Public School: Sierra",12,,F,FALSE
5766,Hughes,Willow,"Summit Public School: Olympus",11,,M,FALSE
5773,Macfarlane,Hakim,"Summit Public School: Atlas",8,,M,FALSE
5787,Glenn,Robin,"Summit Public School: Sierra",11,,F,FALSE
5794,Vu,Deanne,"Summit Public School: Olympus",11,,F,FALSE
5800,Lane,Derry,"Summit Public School: Atlas",8,Black,M,FALSE
5807,Hendrix,Rahima,"Summit Public School: Sierra",11,,F,FALSE
5814,Kerr,Uzma,"Summit Public School: Olympus",11,,F,FALSE
5821,Meza,Romany,"Summit Public School: Atlas",8,Asian,F,FALSE
5828,Roy,Kristin,"Summit Public School: Sierra",11,,M,TRUE
5835,Ryan,Teri,"Summit Public School: Olympus",12,,F,FALSE
5841,Khan,Joey,"Summit Public School: Sierra",11,,M,FALSE
5848,Dillon,Simon,"Summit Public School: Atlas",8,White,M,FALSE
5855,Evans,Faiz,"Summit Public School: Olympus",11,,M,TRUE
5862,Chang,Roscoe,"Summit Public School: Sierra",11,,M,FALSE
5876,Timms,Ed,"Summit Public School: Atlas",8,,M,FALSE
5979,Albert,Josef,"Summit Public School: Sierra",11,,M,FALSE
5993,Fletcher,Heath,"Summit Public School: Sierra",11,,M,FALSE
6048,O'Brien,Kali,"Summit Public School: Atlas",10,Black,F,FALSE
6174,Kerr,Daniyal,"Summit Public School: Atlas",10,"Middle Eastern and/or North African",M,FALSE
6230,Field,Ioan,"Summit Public School: Sierra",12,,M,TRUE
6245,Escobar,Colby,"Summit Public School: Sierra",12,,M,FALSE
6287,Haney,Fallon,"Summit Public School: Atlas",10,"American Indian or Alaska Native",M,FALSE
6323,Blackburn,Elle-May,"Summit Public School: Sierra",12,,F,TRUE
6387,Shields,Pablo,"Summit Public School: Atlas",10,White,M,FALSE
6394,Lutz,Sama,"Summit Public School: Sierra",12,,F,FALSE
6401,Hanson,Marcos,"Summit Public School: Sierra",12,,M,FALSE
6408,Schroeder,Sacha,"Summit Public School: Atlas",11,Black,F,FALSE
6415,Bender,Beverley,"Summit Public School: Sierra",12,,F,FALSE
6423,Richardson,Sheridan,"Summit Public School: Sierra",12,,M,FALSE
6430,Whittington,Rhiana,"Summit Public School: Sierra",12,,F,FALSE
6437,Charles,Hope,"Summit Public School: Sierra",12,,F,FALSE
6444,Hamilton,Larry,"Summit Public School: Sierra",12,,M,FALSE
6451,Mccoy,Lily,"Summit Public School: Sierra",12,,F,FALSE
6458,Franco,Avneet,"Summit Public School: Sierra",12,,M,FALSE
6480,Conrad,Kofi,"Summit Public School: Sierra",12,,F,TRUE
6487,Larson,Donald,"Summit Public School: Atlas",10,White,M,TRUE
6494,Salazar,Lexi-Mai,"Summit Public School: Sierra",12,,F,FALSE
6502,Davison,Rania,"Summit Public School: Sierra",12,,F,FALSE
6538,Hassan,Hanna,"Summit Public School: Olympus",12,,F,TRUE
6545,Beck,Zara,"Summit Public School: Olympus",12,,F,FALSE
6552,Mann,Alfie,"Summit Public School: Sierra",12,,M,FALSE
6559,Mack,Hetty,"Summit Public School: Sierra",12,,F,FALSE
6567,Mccartney,George,"Summit Public School: Sierra",12,,M,FALSE
6581,Thornton,Riaz,"Summit Public School: Olympus",12,,M,FALSE
6603,Good,Jack,"Summit Public School: Olympus",12,,M,TRUE
6610,Hammond,Kirsten,"Summit Public School: Olympus",12,,F,FALSE
6669,Riley,Kie,"Summit Public School: Sierra",12,,M,FALSE
6676,Rawlings,Cairo,"Summit Public School: Olympus",12,,M,TRUE
6698,Flores,Remy,"Summit Public School: Sierra",12,,M,TRUE
6705,Peel,Aarron,"Summit Public School: Olympus",12,,M,FALSE
6720,Braun,Kelis,"Summit Public School: Olympus",12,,F,FALSE
6727,Charlton,Hilary,"Summit Public School: Atlas",10,White,F,FALSE
6742,Amos,Sydney,"Summit Public School: Olympus",12,,M,FALSE
6756,Bennett,Billy-Joe,"Summit Public School: Sierra",12,,M,TRUE
6764,Gill,Tahmina,"Summit Public School: Atlas",10,"American Indian or Alaska Native",F,TRUE
6771,Cox,Oliwier,"Summit Public School: Olympus",12,,M,FALSE
6779,Nieves,Alesha,"Summit Public School: Olympus",12,,F,TRUE
6823,Bush,Eden,"Summit Public School: Sierra",12,Black,F,FALSE
6838,Rich,Frankie,"Summit Public School: Atlas",10,White,F,FALSE
6845,Rivers,Parris,"Summit Public School: Sierra",12,,M,FALSE
6852,Wormald,Kaylem,"Summit Public School: Sierra",12,,M,FALSE
6860,Curtis,Tymoteusz,"Summit Public School: Sierra",12,,M,TRUE
6867,Burn,Shakeel,"Summit Public School: Sierra",12,,M,FALSE
6889,Buck,Edgar,"Summit Public School: Sierra",12,,M,FALSE
6904,Greenwood,Arwen,"Summit Public School: Sierra",12,,F,FALSE
6927,Finley,Dexter,"Summit Public School: Sierra",12,,M,FALSE
6934,Markham,Usmaan,"Summit Public School: Sierra",12,,M,FALSE
6942,Calvert,Haiden,"Summit Public School: Sierra",11,,M,FALSE
6949,Bowers,Ellise,"Summit Public School: Sierra",11,,F,FALSE
6964,Kennedy,Rhyley,"Summit Public School: Atlas",10,White,M,FALSE
6971,Jones,Kareem,"Summit Public School: Sierra",11,,M,TRUE
6979,Whiteley,Zak,"Summit Public School: Sierra",11,,M,FALSE
6986,Trujillo,Misha,"Summit Public School: Sierra",11,,M,FALSE
7001,Richard,Terrell,"Summit Public School: Sierra",11,,M,FALSE
7009,Grainger,Che,"Summit Public School: Sierra",11,,M,FALSE
7016,Wickens,Rafi,"Summit Public School: Sierra",12,,M,FALSE
7031,Bell,Jonathon,"Summit Public School: Sierra",11,,M,FALSE
7039,Reilly,Tahmina,"Summit Public School: Sierra",11,,F,FALSE
7046,Booth,Tiana,"Summit Public School: Sierra",11,,F,FALSE
7054,Andrews,Vihaan,"Summit Public School: Sierra",11,,M,FALSE
7061,Romero,Mia,"Summit Public School: Sierra",11,,F,FALSE
7069,Best,Jasper,"Summit Public School: Sierra",11,,M,TRUE
7076,Pearce,Valerie,"Summit Public School: Sierra",11,,F,FALSE
7084,Ireland,Tiya,"Summit Public School: Sierra",11,,F,FALSE
7091,Caldwell,Huma,"Summit Public School: Atlas",10,Asian,F,FALSE
7099,Melton,Nida,"Summit Public School: Sierra",11,,F,FALSE
7106,Mccormack,Connor,"Summit Public School: Sierra",11,,M,FALSE
7114,Bender,Sierra,"Summit Public School: Sierra",11,,M,TRUE
7122,Booker,Nishat,"Summit Public School: Sierra",11,,F,FALSE
7129,Talbot,Amy-Louise,"Summit Public School: Sierra",12,,F,FALSE
7137,Jimenez,Kian,"Summit Public School: Sierra",11,,M,FALSE
7144,Copeland,Adelaide,"Summit Public School: Sierra",11,,F,TRUE
7152,Kaufman,Ronny,"Summit Public School: Sierra",11,,M,FALSE
7159,Senior,Devon,"Summit Public School: Sierra",11,,F,FALSE
7167,Huff,Hilary,"Summit Public School: Sierra",11,,F,FALSE
7174,Mcdaniel,Luis,"Summit Public School: Sierra",11,,M,FALSE
7182,Herring,Szymon,"Summit Public School: Sierra",11,,M,FALSE
7190,Cash,Kaitlyn,"Summit Public School: Sierra",11,,F,TRUE
7205,Neal,Manpreet,"Summit Public School: Sierra",11,,M,FALSE
7212,Barrow,Wren,"Summit Public School: Sierra",11,,F,FALSE
7228,Brandt,Akbar,"Summit Public School: Sierra",11,,M,FALSE
7235,Wise,Irene,"Summit Public School: Atlas",11,,F,FALSE
7273,Mora,Bryce,"Summit Public School: Atlas",8,,F,FALSE
7281,Goodman,Tierney,"Summit Public School: Atlas",8,,F,FALSE
7289,Cochran,Tayler,"Summit Public School: Atlas",8,,F,FALSE
7296,Hirst,Kaiya,"Summit Public School: Atlas",8,,F,FALSE
7304,Mosley,Gwen,"Summit Public School: Atlas",8,,F,FALSE
7319,Parrish,Delores,"Summit Public School: Atlas",8,,F,FALSE
7334,Hyde,Ines,"Summit Public School: Atlas",8,,M,FALSE
7357,Hendrix,Jaylen,"Summit Public School: Atlas",10,Asian,M,FALSE
7373,Allen,Anoushka,"Summit Public School: Sierra",11,,F,FALSE
7380,Flowers,Samir,"Summit Public School: Sierra",11,,M,FALSE
7388,Burnett,Kamron,"Summit Public School: Sierra",11,,M,FALSE
7404,Hamer,Donte,"Summit Public School: Sierra",11,,M,TRUE
7411,Guzman,Tarik,"Summit Public School: Sierra",11,,M,FALSE
7419,Mcarthur,Marcus,"Summit Public School: Atlas",8,,M,TRUE
7427,Valentine,Karam,"Summit Public School: Atlas",8,,M,TRUE
7434,Barker,Ameer,"Summit Public School: Atlas",8,,M,FALSE
7442,O'Brien,Zeenat,"Summit Public School: Atlas",8,,F,FALSE
7450,Austin,Shiloh,"Summit Public School: Atlas",8,,F,FALSE
7458,Cox,Erica,"Summit Public School: Atlas",8,,F,FALSE
7465,Finley,Kiran,"Summit Public School: Atlas",10,White,F,FALSE
7473,Cox,Arran,"Summit Public School: Sierra",11,,M,TRUE
7481,Hodge,Ilyas,"Summit Public School: Sierra",12,,M,TRUE
7488,Maddox,Lilly-Mai,"Summit Public School: Sierra",11,,F,FALSE
7496,Beard,Sol,"Summit Public School: Atlas",8,,F,FALSE
7504,Gaines,Eryk,"Summit Public School: Atlas",8,,M,FALSE
7512,Drew,Viktor,"Summit Public School: Atlas",8,,M,FALSE
7519,Waters,Abdur,"Summit Public School: Atlas",8,,M,FALSE
7535,Guerrero,Frankie,"Summit Public School: Atlas",8,,M,FALSE
7543,Pollard,Glyn,"Summit Public School: Atlas",8,,M,TRUE
7550,Lyon,Earl,"Summit Public School: Atlas",8,,M,FALSE
7558,Waller,Martha,"Summit Public School: Sierra",11,,F,FALSE
7566,Doyle,Leigha,"Summit Public School: Atlas",10,White,F,FALSE
7574,Carney,Esa,"Summit Public School: Sierra",11,,M,TRUE
7597,Vaughn,Danniella,"Summit Public School: Atlas",8,,F,FALSE
7605,Goff,Tina,"Summit Public School: Atlas",8,,F,FALSE
7613,Hess,Kairo,"Summit Public School: Atlas",8,,M,FALSE
7621,Rios,Isaac,"Summit Public School: Atlas",8,,M,FALSE
7628,Norris,Iolo,"Summit Public School: Atlas",8,,M,FALSE
7636,O'Reilly,Nikodem,"Summit Public School: Sierra",11,,M,FALSE
7644,Madden,Michele,"Summit Public School: Sierra",12,,F,FALSE
7652,Rowland,Gino,"Summit Public School: Atlas",8,,M,FALSE
7660,Ward,Woody,"Summit Public School: Atlas",8,,M,FALSE
7668,Rawlings,Izzie,"Summit Public School: Atlas",8,,F,FALSE
7675,Rooney,Charlotte,"Summit Public School: Atlas",8,,F,FALSE
7683,Ahmed,Shanon,"Summit Public School: Atlas",8,,F,FALSE
7691,Clarke,Abbi,"Summit Public School: Atlas",8,,F,FALSE
7699,Witt,Bronwen,"Summit Public School: Atlas",8,,M,TRUE
7707,Wills,Tayla,"Summit Public School: Atlas",8,,M,FALSE
7722,Stamp,Mikael,"Summit Public School: Atlas",8,,M,FALSE
7730,Rosas,Osama,"Summit Public School: Sierra",11,,M,FALSE
7738,Odling,Clive,"Summit Public School: Atlas",10,Black,M,FALSE
7746,Arnold,Rowan,"Summit Public School: Sierra",11,,M,TRUE
7754,Underwood,Karan,"Summit Public School: Sierra",11,,M,TRUE
7762,Flowers,Hasnain,"Summit Public School: Sierra",11,,M,FALSE
7770,Laing,Adyan,"Summit Public School: Sierra",11,,M,FALSE
7778,Abbott,Nabil,"Summit Public School: Sierra",11,,M,FALSE
7785,Page,Tariq,"Summit Public School: Sierra",11,,M,FALSE
7793,Marriott,Brody,"Summit Public School: Sierra",11,,F,FALSE
7801,Whittaker,Aaryan,"Summit Public School: Sierra",11,,M,FALSE
7809,Beasley,Acacia,"Summit Public School: Sierra",11,,F,FALSE
7825,Pineda,Eoghan,"Summit Public School: Atlas",8,,M,TRUE
7849,Murray,Sahra,"Summit Public School: Sierra",12,,F,FALSE
7873,Britt,Lea,"Summit Public School: Sierra",11,,F,TRUE
7880,Grant,Pearl,"Summit Public School: Sierra",12,,F,FALSE
7888,Callahan,Ayyan,"Summit Public School: Olympus",11,,M,FALSE
7896,Monroe,Eamonn,"Summit Public School: Atlas",8,,M,FALSE
7912,Person,Ifrah,"Summit Public School: Atlas",8,,F,FALSE
7920,Wilkinson,Khaleesi,"Summit Public School: Atlas",8,,F,TRUE
7928,Hahn,Armani,"Summit Public School: Atlas",8,,F,FALSE
7936,Quinn,Ishaaq,"Summit Public School: Atlas",8,,M,FALSE
7944,Matthams,Tiana,"Summit Public School: Atlas",8,,F,FALSE
7968,Aguilar,Elodie,"Summit Public School: Atlas",10,White,F,FALSE
7976,Berry,Marlie,"Summit Public School: Olympus",11,,F,FALSE
7984,Brooks,Brian,"Summit Public School: Olympus",10,,M,TRUE
7992,Mcfarland,Owen,"Summit Public School: Olympus",11,White,M,FALSE
8008,Hagan,Tanner,"Summit Public School: Atlas",11,,M,FALSE
8016,Daniel,Beau,"Summit Public School: Atlas",10,White,X,FALSE
8024,Drummond,Muhammed,"Summit Public School: Atlas",11,White,M,FALSE
8770,Frye,Edison,"Summit Public School: Olympus",11,,M,TRUE
8778,Knowles,Isa,"Summit Public School: Sierra",12,,M,FALSE
9618,Lang,Eren,"Summit Public School: Atlas",11,,F,FALSE
9706,Frey,Eva,"Summit Public School: Olympus",12,,F,TRUE
10552,Le,Maya,"Summit Public School: Sierra",12,,M,FALSE
11054,Serrano,Kory,"Summit Public School: Olympus",11,Asian,M,FALSE
11064,Molina,Kacey,"Summit Public School: Sierra",12,Asian,F,FALSE
11539,Markham,Traci,"Summit Public School: Atlas",7,,F,TRUE
11558,Schmitt,Tracey,"Summit Public School: Olympus",11,Black,F,FALSE
11568,Hahn,Kymani,"Summit Public School: Atlas",7,Black,M,FALSE
11578,Magana,Lily-Mai,"Summit Public School: Sierra",11,,F,FALSE
11607,Lamb,Sandra,"Summit Public School: Olympus",12,White,F,FALSE
11616,Cobb,Imran,"Summit Public School: Olympus",10,Black,M,FALSE
11626,Bowen,Vicky,"Summit Public School: Atlas",9,,M,FALSE
11635,Stephens,Penny,"Summit Public School: Atlas",9,,F,FALSE
11645,Rocha,Lawrence,"Summit Public School: Atlas",9,,M,FALSE
11655,Lowe,Archie,"Summit Public School: Atlas",9,,M,FALSE
11664,Craig,Brennan,"Summit Public School: Atlas",9,,M,FALSE
11674,Brennan,Divine,"Summit Public School: Atlas",9,,M,FALSE
11684,Murray,Walid,"Summit Public School: Atlas",9,,M,FALSE
11693,Henderson,Taran,"Summit Public School: Atlas",9,,M,FALSE
11703,Russell,Guto,"Summit Public School: Atlas",9,,M,FALSE
11713,Mccallum,Ananya,"Summit Public School: Atlas",9,,F,FALSE
11722,Logan,Sue,"Summit Public School: Atlas",9,,F,FALSE
11732,Lancaster,Aine,"Summit Public School: Atlas",9,,F,FALSE
11742,Mason,Marlie,"Summit Public School: Atlas",9,,M,FALSE
11752,Ramirez,Jaylen,"Summit Public School: Atlas",9,,F,FALSE
11761,Goldsmith,Jena,"Summit Public School: Atlas",9,,F,FALSE
11771,Stuart,Taybah,"Summit Public School: Atlas",9,,F,FALSE
11781,Armstrong,Daniele,"Summit Public School: Atlas",9,,F,FALSE
11790,Schaefer,Amiee,"Summit Public School: Atlas",9,,F,FALSE
11800,Poole,Kuba,"Summit Public School: Atlas",9,,M,FALSE
11810,Leonard,Cormac,"Summit Public School: Atlas",9,,M,FALSE
11820,Mcintosh,Fabian,"Summit Public School: Atlas",9,,M,FALSE
11829,Buxton,Virginia,"Summit Public School: Atlas",9,,M,FALSE
11849,Floyd,Yasmin,"Summit Public School: Atlas",9,,F,FALSE
11858,Zhang,Alanah,"Summit Public School: Atlas",9,,F,FALSE
11868,Savage,Alysha,"Summit Public School: Atlas",9,,F,FALSE
11878,Palmer,Elinor,"Summit Public School: Atlas",9,,F,FALSE
11888,Alford,Blanka,"Summit Public School: Atlas",9,,F,FALSE
11897,Graves,Shaun,"Summit Public School: Atlas",9,,M,FALSE
11907,Kaye,Remi,"Summit Public School: Atlas",9,,M,FALSE
11917,Decker,Sonnie,"Summit Public School: Atlas",9,,M,FALSE
11927,Traynor,Myron,"Summit Public School: Atlas",9,,M,FALSE
11936,Duke,Shiloh,"Summit Public School: Atlas",9,,F,FALSE
11946,Davison,Eathan,"Summit Public School: Atlas",9,,M,FALSE
11956,Vasquez,Sheikh,"Summit Public School: Atlas",9,,M,FALSE
11985,Xiong,Rohaan,"Summit Public School: Atlas",9,,M,FALSE
11995,Santos,Aariz,"Summit Public School: Atlas",9,,M,FALSE
12005,Beattie,Ayva,"Summit Public School: Atlas",9,,F,FALSE
12015,Rose,Anastasia,"Summit Public School: Atlas",11,,F,FALSE
12025,Mcneill,Courtney,"Summit Public School: Atlas",9,,M,FALSE
12034,Lacey,Riyad,"Summit Public School: Atlas",9,,M,FALSE
12044,Osborn,Travis,"Summit Public School: Atlas",9,,M,FALSE
12054,Crosby,Ruby-May,"Summit Public School: Atlas",9,,F,FALSE
12074,Goodman,Zakary,"Summit Public School: Atlas",9,,M,FALSE
12084,Beaumont,Jayden,"Summit Public School: Atlas",9,,M,FALSE
12093,Slater,Rylee,"Summit Public School: Atlas",9,,M,FALSE
12103,Strickland,Tayyab,"Summit Public School: Atlas",9,,M,FALSE
12113,Kirkpatrick,Paris,"Summit Public School: Atlas",9,,M,FALSE
12123,Cline,Preston,"Summit Public School: Atlas",10,,M,FALSE
12133,Obrien,Hareem,"Summit Public School: Atlas",9,,M,FALSE
12143,Webb,Bryony,"Summit Public School: Atlas",11,,F,FALSE
12152,Hope,Baran,"Summit Public School: Atlas",9,,M,FALSE
12162,Beasley,Marshall,"Summit Public School: Atlas",9,,M,FALSE
12172,Gonzalez,Hamza,"Summit Public School: Atlas",9,,M,FALSE
12182,Compton,Domas,"Summit Public School: Atlas",9,,M,FALSE
12192,Morgan,Eisa,"Summit Public School: Atlas",10,,M,FALSE
12202,Talbot,Brogan,"Summit Public School: Atlas",9,,M,FALSE
12212,Haley,Shuaib,"Summit Public School: Atlas",9,,M,FALSE
12231,Watkins,Elena,"Summit Public School: Atlas",9,,M,FALSE
12241,Powell,Sami,"Summit Public School: Atlas",9,,M,FALSE
12251,Fuentes,Zidan,"Summit Public School: Atlas",9,,M,FALSE
12261,Herring,Zoe,"Summit Public School: Atlas",9,,F,FALSE
12271,Delarosa,George,"Summit Public School: Atlas",9,,M,FALSE
12281,Firth,Chad,"Summit Public School: Atlas",9,,M,FALSE
